Rank,Reg.No,GPA,Prov Field,Pref
95,E/21/253,3.618181818,Comp,1
96,E/21/148,3.609090909,Comp,1
97,E/21/260,3.609090909,Elect,1
98,E/21/089,3.609090909,Mech,1
99,E/21/313,3.609090909,Elect,1
100,E/21/198,3.609090909,Comp,1
101,E/21/271,3.609090909,Elect,1
102,E/21/125,3.609090909,Elect,1
103,E/21/007,3.609090909,Comp,1
104,E/21/192,3.6,Elect,1
105,E/21/401,3.581818182,Elect,1
106,E/21/203,3.581818182,Elect,1
107,E/21/126,3.581818182,Comp,1
108,E/21/453,3.581818182,Comp,1
109,E/21/042,3.581818182,Elect,1
110,E/21/422,3.581818182,Elect,1
111,E/21/184,3.572727273,Elect,1
112,E/21/103,3.572727273,Elect,1
113,E/21/060,3.572727273,Elect,1
114,E/21/355,3.563636364,Elect,1
115,E/21/442,3.563636364,Comp,1
116,E/21/197,3.554545455,Elect,1
117,E/21/428,3.554545455,Comp,1
118,E/21/301,3.554545455,Elect,1
119,E/21/170,3.554545455,Mech,1
120,E/21/039,3.554545455,Comp,1
121,E/21/234,3.554545455,Elect,1
122,E/21/335,3.554545455,Comp,1
123,E/21/209,3.545454545,Elect,1
124,E/21/152,3.545454545,Comp,1
125,E/21/077,3.545454545,Comp,1
126,E/21/098,3.545454545,Elect,1
127,E/21/045,3.545454545,Comp,1
128,E/21/121,3.545454545,Elect,1
129,E/21/437,3.536363636,Elect,1
130,E/21/303,3.536363636,Elect,1
131,E/21/194,3.536363636,Elect,1
132,E/21/247,3.536363636,Elect,1
133,E/21/402,3.536363636,Civil,1
134,E/21/199,3.527272727,Elect,1
135,E/21/009,3.527272727,Comp,1
136,E/21/342,3.518181818,Comp,1
137,E/21/095,3.518181818,Elect,1
138,E/21/176,3.518181818,Elect,1
139,E/21/347,3.518181818,Mech,1
140,E/21/013,3.518181818,Chem,1
141,E/21/299,3.518181818,Chem,1
142,E/21/128,3.509090909,Elect,1
143,E/21/350,3.509090909,Comp,1
144,E/21/392,3.509090909,Civil,1
145,E/21/229,3.5,Comp,1
146,E/21/046,3.5,Elect,1
147,E/21/241,3.5,Elect,1
148,E/21/057,3.5,Elect,1
149,E/21/181,3.5,Elect,1
150,E/21/079,3.490909091,Elect,1
151,E/21/173,3.490909091,Elect,1
152,E/21/010,3.490909091,Elect,1
153,E/21/052,3.490909091,Comp,1
154,E/21/070,3.490909091,Elect,1
155,E/21/261,3.481818182,Elect,1
156,E/21/029,3.481818182,Elect,1
156,E/21/329,3.481818182,Manufac,1
158,E/21/348,3.481818182,Elect,1
159,E/21/419,3.472727273,Elect,1
160,E/21/093,3.472727273,Chem,1
161,E/21/327,3.472727273,Elect,1
162,E/21/310,3.472727273,Elect,1
163,E/21/283,3.463636364,Comp,1
164,E/21/222,3.463636364,Elect,1
165,E/21/145,3.463636364,Elect,1
166,E/21/006,3.454545455,Comp,1
167,E/21/346,3.454545455,Elect,1
168,E/21/384,3.454545455,Elect,1
169,E/21/025,3.454545455,Chem,1
170,E/21/157,3.454545455,Comp,1
171,E/21/213,3.454545455,Elect,1
172,E/21/217,3.454545455,Comp,1
173,E/21/259,3.445454545,Elect,1
174,E/21/067,3.445454545,Comp,1
175,E/21/356,3.445454545,Comp,1
176,E/21/214,3.436363636,Comp,1
177,E/21/105,3.436363636,Elect,1
178,E/21/022,3.436363636,Elect,1
179,E/21/252,3.436363636,Elect,1
180,E/21/376,3.436363636,Elect,1
181,E/21/047,3.427272727,Elect,1
182,E/21/449,3.427272727,Elect,1
183,E/21/040,3.427272727,Elect,1
184,E/21/115,3.427272727,Elect,1
185,E/21/238,3.427272727,Manufac,1
186,E/21/298,3.427272727,Elect,1
187,E/21/306,3.427272727,Elect,1
188,E/21/218,3.418181818,Mech,2
189,E/21/269,3.418181818,Comp,2
190,E/21/416,3.409090909,Comp,2
191,E/21/188,3.409090909,Comp,1
192,E/21/065,3.409090909,Comp,1
193,E/21/328,3.409090909,Comp,2
194,E/21/226,3.4,Comp,2
195,E/21/113,3.4,Comp,2
196,E/21/096,3.4,Comp,1
197,E/21/054,3.4,Comp,2
198,E/21/410,3.4,Comp,2
199,E/21/114,3.4,Mech,2
200,E/21/254,3.4,Comp,1
201,E/21/292,3.4,Comp,1
202,E/21/207,3.4,Manufac,2
203,E/21/140,3.390909091,Comp,2
204,E/21/015,3.390909091,Mech,2
205,E/21/146,3.381818182,Mech,1
206,E/21/372,3.381818182,Comp,1
207,E/21/330,3.381818182,Mech,2
208,E/21/168,3.372727273,Civil,1
209,E/21/353,3.372727273,Comp,1
209,E/21/363,3.372727273,Comp,2
211,E/21/020,3.372727273,Civil,1
212,E/21/124,3.372727273,Comp,1
213,E/21/289,3.372727273,Comp,1
214,E/21/338,3.372727273,Mech,2
215,E/21/049,3.372727273,Comp,2
216,E/21/361,3.372727273,Comp,1
217,E/21/413,3.363636364,Comp,1
218,E/21/424,3.363636364,Chem,2
219,E/21/156,3.363636364,Comp,1
220,E/21/130,3.363636364,Comp,2
221,E/21/055,3.363636364,Comp,2
222,E/21/339,3.363636364,Comp,1
223,E/21/164,3.354545455,Chem,2
224,E/21/351,3.354545455,Chem,1
225,E/21/371,3.354545455,Comp,2
226,E/21/099,3.345454545,Mech,1
227,E/21/068,3.345454545,Comp,1
228,E/21/031,3.345454545,Comp,2
229,E/21/071,3.336363636,Chem,2
230,E/21/072,3.336363636,Mech,1
231,E/21/082,3.336363636,Chem,1
232,E/21/325,3.336363636,Comp,1
233,E/21/456,3.336363636,Manufac,1
234,E/21/387,3.327272727,Mech,3
235,E/21/066,3.318181818,Mech,3
236,E/21/426,3.318181818,Mech,1
237,E/21/044,3.318181818,Chem,3
238,E/21/110,3.318181818,Mech,2
239,E/21/023,3.318181818,Mech,1
240,E/21/163,3.309090909,Mech,2
241,E/21/294,3.309090909,Civil,1
242,E/21/399,3.309090909,Civil,1
243,E/21/037,3.309090909,Mech,2
244,E/21/431,3.309090909,Civil,3
245,E/21/076,3.3,Mech,2
246,E/21/272,3.3,Mech,3
247,E/21/172,3.3,Mech,1
248,E/21/097,3.3,Mech,1
249,E/21/265,3.3,Mech,3
250,E/21/379,3.3,Mech,2
251,E/21/094,3.290909091,Mech,3
252,E/21/448,3.281818182,Mech,3
253,E/21/393,3.281818182,Mech,3
254,E/21/446,3.281818182,Mech,2
255,E/21/051,3.281818182,Chem,1
256,E/21/249,3.281818182,Mech,3
257,E/21/427,3.272727273,Mech,2
258,E/21/280,3.272727273,Mech,3
259,E/21/365,3.272727273,Mech,2
260,E/21/382,3.272727273,Manufac,1
261,E/21/012,3.272727273,Mech,1
262,E/21/235,3.272727273,Manufac,1
263,E/21/300,3.263636364,Mech,2
264,E/21/166,3.263636364,Mech,2
265,E/21/239,3.263636364,Manufac,1
266,E/21/053,3.254545455,Mech,1
267,E/21/344,3.254545455,Mech,2
268,E/21/411,3.254545455,Mech,3
269,E/21/091,3.254545455,Mech,2
270,E/21/086,3.254545455,Mech,3
271,E/21/074,3.245454545,Chem,2
272,E/21/129,3.245454545,Manufac,3
273,E/21/158,3.245454545,Mech,2
274,E/21/390,3.245454545,Civil,2
275,E/21/215,3.245454545,Mech,2
276,E/21/084,3.245454545,Mech,3
277,E/21/441,3.245454545,Mech,1
278,E/21/383,3.236363636,Mech,2
279,E/21/100,3.236363636,Mech,3
280,E/21/030,3.236363636,Manufac,3
281,E/21/162,3.236363636,Manufac,3
282,E/21/205,3.236363636,Mech,3
282,E/21/434,3.236363636,Manufac,1
284,E/21/305,3.227272727,Manufac,1
285,E/21/438,3.227272727,Manufac,3
286,E/21/315,3.227272727,Mech,3
287,E/21/134,3.227272727,Mech,3
288,E/21/118,3.218181818,Manufac,3
289,E/21/333,3.218181818,Manufac,4
290,E/21/190,3.218181818,Manufac,5
291,E/21/251,3.218181818,Manufac,2
292,E/21/349,3.218181818,Manufac,2
293,E/21/014,3.209090909,Civil,1
294,E/21/243,3.209090909,Manufac,2
295,E/21/262,3.209090909,Manufac,4
295,E/21/062,3.209090909,Civil,1
297,E/21/028,3.2,Manufac,2
298,E/21/364,3.2,Manufac,3
299,E/21/116,3.2,Manufac,4
300,E/21/018,3.2,Manufac,4
301,E/21/048,3.190909091,Manufac,3
302,E/21/191,3.190909091,Manufac,4
303,E/21/369,3.181818182,Manufac,3
304,E/21/423,3.181818182,Manufac,4
305,E/21/075,3.172727273,Manufac,1
306,E/21/002,3.172727273,Manufac,4
307,E/21/224,3.172727273,Manufac,1
308,E/21/403,3.163636364,Manufac,5
309,E/21/131,3.154545455,Manufac,2
310,E/21/450,3.154545455,Manufac,3
311,E/21/008,3.154545455,Civil,1
311,E/21/425,3.154545455,Manufac,3
313,E/21/035,3.154545455,Manufac,4
314,E/21/263,3.154545455,Manufac,3
315,E/21/150,3.154545455,Civil,3
316,E/21/135,3.154545455,Manufac,3
317,E/21/276,3.145454545,Manufac,4
318,E/21/175,3.145454545,Civil,3
319,E/21/026,3.145454545,Civil,1
320,E/21/337,3.145454545,Civil,3
321,E/21/090,3.145454545,Manufac,2
322,E/21/246,3.127272727,Manufac,4
323,E/21/027,3.127272727,Manufac,2
324,E/21/034,3.127272727,Manufac,5
325,E/21/244,3.127272727,Manufac,2
326,E/21/144,3.127272727,Civil,3
327,E/21/324,3.118181818,Civil,6
328,E/21/133,3.118181818,Civil,6
329,E/21/273,3.118181818,Civil,5
330,E/21/183,3.109090909,Civil,3
331,E/21/394,3.109090909,Civil,6
332,E/21/061,3.1,Civil,5
333,E/21/288,3.1,Civil,2
334,E/21/374,3.1,Civil,4
335,E/21/297,3.1,Civil,1
336,E/21/331,3.090909091,Civil,4
337,E/21/281,3.090909091,Civil,5
338,E/21/378,3.090909091,Civil,1
339,E/21/195,3.090909091,Civil,4
340,E/21/309,3.090909091,Civil,3
341,E/21/354,3.090909091,Civil,5
342,E/21/445,3.090909091,Civil,6
343,E/21/455,3.081818182,Civil,4
344,E/21/021,3.072727273,Civil,1
345,E/21/083,3.072727273,Civil,3
346,E/21/058,3.072727273,Civil,4
347,E/21/321,3.072727273,Civil,2
348,E/21/270,3.063636364,Civil,5
349,E/21/284,3.063636364,Civil,5
350,E/21/443,3.063636364,Civil,5
351,E/21/208,3.063636364,Civil,5
352,E/21/211,3.063636364,Civil,5
353,E/21/230,3.054545455,Civil,6
354,E/21/432,3.054545455,Civil,4
355,E/21/202,3.054545455,Civil,3
356,E/21/073,3.036363636,Civil,1
357,E/21/396,3.036363636,Civil,3
358,E/21/389,3.036363636,Civil,2
359,E/21/085,3.036363636,Civil,1
360,E/21/236,3.036363636,Civil,5
361,E/21/358,3.027272727,Civil,1
362,E/21/169,3.027272727,Civil,6
363,E/21/307,3.027272727,Civil,4
364,E/21/405,3.027272727,Civil,5
365,E/21/293,3.018181818,Civil,6
366,E/21/368,3.018181818,Civil,6
367,E/21/360,3.018181818,Civil,2
368,E/21/320,3.018181818,Civil,5
369,E/21/108,3.009090909,Civil,3
370,E/21/248,3.009090909,Civil,3
371,E/21/185,3.009090909,Civil,4
372,E/21/352,3,Civil,5
373,E/21/232,3,Civil,1
374,E/21/323,2.990909091,Civil,4
375,E/21/436,2.981818182,Civil,1
376,E/21/151,2.972727273,Civil,1
377,E/21/187,2.972727273,Civil,2
378,E/21/341,2.963636364,Civil,1
379,E/21/268,2.963636364,Civil,6
380,E/21/421,2.963636364,Civil,1
381,E/21/033,2.963636364,Civil,1
382,E/21/457,2.963636364,Civil,2
383,E/21/340,2.954545455,Civil,5
384,E/21/381,2.945454545,Civil,1
385,E/21/123,2.945454545,Civil,5
386,E/21/233,2.936363636,Civil,5
387,E/21/223,2.936363636,Civil,1
388,E/21/266,2.927272727,Civil,4
389,E/21/242,2.927272727,Civil,3
390,E/21/001,2.927272727,Civil,1
391,E/21/161,2.918181818,Civil,1
392,E/21/454,2.918181818,Civil,1
393,E/21/179,2.918181818,Civil,3
394,E/21/255,2.909090909,Civil,3
395,E/21/189,2.909090909,Civil,1
396,E/21/167,2.9,Civil,1
397,E/21/435,2.9,Civil,1
398,E/21/290,2.9,Civil,5
399,E/21/159,2.9,Civil,1
400,E/21/388,2.890909091,Civil,2
401,E/21/314,2.890909091,Civil,2
402,E/21/380,2.872727273,Civil,6
403,E/21/147,2.872727273,Civil,2
404,E/21/385,2.863636364,Civil,5
405,E/21/069,2.863636364,Civil,1
406,E/21/221,2.854545455,Civil,4
407,E/21/032,2.845454545,Civil,2
408,E/21/409,2.845454545,Civil,4
409,E/21/174,2.836363636,Civil,3
410,E/21/264,2.818181818,Civil,5
411,E/21/440,2.809090909,Civil,3
412,E/21/267,2.790909091,Civil,6
413,E/21/400,2.790909091,Civil,4
414,E/21/041,2.754545455,Civil,3
415,E/21/204,2.745454545,Civil,1
416,E/21/274,2.745454545,Civil,3
417,E/21/092,2.745454545,Civil,2
418,E/21/101,2.736363636,Civil,2
419,E/21/250,2.718181818,Civil,5
420,E/21/107,2.718181818,Civil,4
421,E/21/286,2.709090909,Civil,3
422,E/21/447,2.690909091,Civil,2
423,E/21/370,2.663636364,Civil,6
424,E/21/111,2.636363636,Civil,2
425,E/21/317,2.627272727,Civil,6
426,E/21/059,2.627272727,Civil,3
427,E/21/201,2.609090909,Civil,6
428,E/21/064,2.609090909,Civil,2
429,E/21/316,2.6,Civil,5
430,E/21/357,2.563636364,Civil,4
431,E/21/155,2.518181818,Civil,3
432,E/21/275,2.509090909,Civil,3
433,E/21/414,2.472727273,Civil,4
434,E/21/119,2.472727273,Civil,2
435,E/20/151,2.427272727,Civil,1
436,E/21/038,2.4,Civil,1
437,E/21/318,2.363636364,Civil,5
438,E/21/322,2.354545455,Civil,4
439,E/21/165,2.345454545,Civil,1
440,E/21/359,2.336363636,Civil,2
441,E/21/237,2.327272727,Civil,5
442,E/21/177,2.327272727,Civil,3
443,E/21/160,2.327272727,Civil,3
444,E/20/114,2.3,Civil,1
445,E/20/226,2.281818182,Civil,5
446,E/20/023,2.245454545,Civil,5
447,E/21/240,2.181818182,Civil,1
448,E/21/219,2.145454545,Civil,2
449,E/20/312,2.054545455,Civil,6
450,E/20/143,2.036363636,Civil,5
451,E/21/186,2.036363636,Civil,5
452,E/20/247,2.018181818,Civil,2
453,E/21/056,1.845454545,Civil,2
